Year,Round,TrackID,DriverID,TeamID,DriverTeamID,QualifyingPosition,ChampionshipStanding,ChampionshipPoints,Points,RecentFormPoints,RecentQualiPos,RecentFinishPos,FinishingPosition
2024,23,Lusail,PIA,McLaren,PIA_McLaren,4.0,4.0,268.0,15.0,7.8,8.6,6.2,3
2024,23,Lusail,RUS,Mercedes,RUS_Mercedes,1.0,6.0,217.0,12.0,13.4,6.4,4.0,4
2024,23,Lusail,GAS,Alpine,GAS_Alpine,11.0,12.0,26.0,10.0,3.2,9.6,12.4,5
2024,23,Lusail,SAI,Ferrari,SAI_Ferrari,7.0,5.0,259.0,8.0,12.8,7.2,5.8,6
2024,23,Lusail,ALO,Aston Martin,ALO_Aston Martin,8.0,9.0,62.0,6.0,0.8,10.4,12.8,7
2024,23,Lusail,ZHO,Kick Sauber,ZHO_Kick Sauber,12.0,21.0,0.0,4.0,0.0,17.8,15.4,8
2024,23,Lusail,MAG,Haas F1 Team,MAG_Haas F1 Team,10.0,15.0,14.0,2.0,1.4,10.8,11.8,9
2024,23,Lusail,NOR,McLaren,NOR_McLaren,3.0,2.0,340.0,2.0,14.4,2.4,3.8,10
2024,23,Lusail,BOT,Kick Sauber,BOT_Kick Sauber,13.0,23.0,0.0,0.0,0.0,16.0,15.6,11
2024,23,Lusail,HAM,Mercedes,HAM_Mercedes,6.0,7.0,208.0,0.0,7.8,10.0,8.4,12
2024,23,Lusail,TSU,RB,TSU_RB,14.0,11.0,30.0,0.0,1.6,7.8,12.4,13
2024,23,Lusail,LAW,RB,LAW_RB,17.0,20.0,4.0,0.0,0.8,13.4,13.4,14
2024,23,Lusail,ALB,Williams,ALB_Williams,16.0,16.0,12.0,0.0,0.0,11.6,18.4,15
2024,23,Lusail,HUL,Haas F1 Team,HUL_Haas F1 Team,18.0,10.0,35.0,0.0,2.4,10.8,10.8,16
2024,23,Lusail,PER,Red Bull Racing,PER_Red Bull Racing,9.0,8.0,152.0,0.0,1.6,13.4,11.0,17
2024,23,Lusail,STR,Aston Martin,STR_Aston Martin,15.0,13.0,24.0,0.0,0.0,14.4,14.8,18
2024,23,Lusail,COL,Williams,COL_Williams,19.0,19.0,5.0,0.0,0.2,15.8,12.8,19
2024,23,Lusail,OCO,Alpine,OCO_Alpine,20.0,14.0,23.0,0.0,3.6,12.4,12.6,20
2024,24,Yas Island,NOR,McLaren,NOR_McLaren,1.0,2.0,349.0,25.0,9.8,2.8,5.6,1
2024,24,Yas Island,SAI,Ferrari,SAI_Ferrari,3.0,5.0,272.0,18.0,13.2,6.6,5.6,2
2024,24,Yas Island,LEC,Ferrari,LEC_Ferrari,19.0,3.0,341.0,15.0,16.2,4.6,3.0,3
2024,24,Yas Island,HAM,Mercedes,HAM_Mercedes,16.0,7.0,211.0,12.0,6.2,10.6,9.6,4
2024,24,Yas Island,RUS,Mercedes,RUS_Mercedes,6.0,6.0,235.0,10.0,13.4,5.8,4.0,5
2024,24,Yas Island,VER,Red Bull Racing,VER_Red Bull Racing,4.0,1.0,429.0,8.0,16.8,5.6,3.2,6
2024,24,Yas Island,GAS,Alpine,GAS_Alpine,5.0,11.0,36.0,6.0,5.2,8.2,10.0,7
2024,24,Yas Island,HUL,Haas F1 Team,HUL_Haas F1 Team,7.0,10.0,37.0,4.0,2.0,13.2,12.2,8
2024,24,Yas Island,ALO,Aston Martin,ALO_Aston Martin,8.0,9.0,68.0,2.0,1.2,10.6,12.6,9
2024,24,Yas Island,PIA,McLaren,PIA_McLaren,2.0,4.0,291.0,1.0,7.8,8.4,6.2,10
2024,24,Yas Island,ALB,Williams,ALB_Williams,18.0,16.0,12.0,0.0,0.0,12.6,17.4,11
2024,24,Yas Island,TSU,RB,TSU_RB,11.0,12.0,30.0,0.0,1.6,9.0,12.6,12
2024,24,Yas Island,ZHO,Kick Sauber,ZHO_Kick Sauber,15.0,20.0,4.0,0.0,0.8,16.2,14.0,13
2024,24,Yas Island,STR,Aston Martin,STR_Aston Martin,13.0,13.0,24.0,0.0,0.0,14.0,15.6,14
2024,24,Yas Island,DOO,Alpine,DOO_Alpine,17.0,0.0,0.0,0.0,0.0,10.0,10.0,15
2024,24,Yas Island,MAG,Haas F1 Team,MAG_Haas F1 Team,14.0,15.0,16.0,0.0,1.6,10.2,11.6,16
2024,24,Yas Island,LAW,RB,LAW_RB,12.0,21.0,4.0,0.0,0.8,13.4,12.8,17
2024,24,Yas Island,BOT,Kick Sauber,BOT_Kick Sauber,9.0,22.0,0.0,0.0,0.0,14.8,14.6,18
2024,24,Yas Island,COL,Williams,COL_Williams,20.0,19.0,5.0,0.0,0.2,17.2,14.4,19
2024,24,Yas Island,PER,Red Bull Racing,PER_Red Bull Racing,10.0,8.0,152.0,0.0,1.4,12.6,12.4,20
